,Rented Bike Count,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Â°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Time,FunctioningDay0,FunctioningDay1,Holiday0,Holiday1,Season0,Season1,Season2,Season3
6754,1096,22.2,43,0.9,1891,9.0,2.09,0.0,0.0,2018-09-08 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6755,1179,24.2,41,1.5,1818,10.1,2.62,0.0,0.0,2018-09-08 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6756,1273,25.2,36,2.4,1995,9.0,2.93,0.0,0.0,2018-09-08 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6757,1505,26.1,32,3.0,1985,8.1,3.06,0.0,0.0,2018-09-08 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6758,1554,26.8,31,2.8,2000,8.2,2.96,0.0,0.0,2018-09-08 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6759,1792,26.9,33,2.9,1997,9.2,2.65,0.0,0.0,2018-09-08 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6760,1943,27.7,32,1.4,2000,9.4,2.05,0.0,0.0,2018-09-08 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6761,2167,27.2,35,1.7,2000,10.3,1.32,0.0,0.0,2018-09-08 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6762,2255,25.7,38,1.5,2000,10.3,0.64,0.0,0.0,2018-09-08 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6763,1978,24.0,41,1.9,2000,9.9,0.1,0.0,0.0,2018-09-08 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6764,1944,22.8,45,2.0,2000,10.2,0.0,0.0,0.0,2018-09-08 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6765,1878,22.1,49,1.7,2000,10.8,0.0,0.0,0.0,2018-09-08 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6766,1675,21.5,51,2.0,2000,10.9,0.0,0.0,0.0,2018-09-08 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6767,1142,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,2018-09-08 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6768,1185,19.6,53,1.5,2000,9.7,0.0,0.0,0.0,2018-09-09 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6769,835,18.8,54,0.1,2000,9.2,0.0,0.0,0.0,2018-09-09 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6770,589,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,2018-09-09 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6771,395,17.4,57,0.6,2000,8.7,0.0,0.0,0.0,2018-09-09 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6772,264,17.0,59,0.0,2000,8.9,0.0,0.0,0.0,2018-09-09 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6773,165,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,2018-09-09 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6774,255,15.8,69,0.9,2000,10.1,0.0,0.0,0.0,2018-09-09 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6775,366,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,2018-09-09 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6776,644,17.4,56,0.8,2000,8.5,0.49,0.0,0.0,2018-09-09 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6777,803,20.4,51,1.8,2000,9.9,1.43,0.0,0.0,2018-09-09 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6778,928,22.9,45,1.5,2000,10.3,2.1,0.0,0.0,2018-09-09 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6779,1051,24.4,41,1.3,1982,10.2,2.61,0.0,0.0,2018-09-09 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6780,1220,25.9,39,1.2,1950,10.8,2.89,0.0,0.0,2018-09-09 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6781,1432,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,2018-09-09 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6782,1662,28.2,29,2.0,2000,8.4,3.09,0.0,0.0,2018-09-09 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6783,1877,28.9,27,1.8,2000,8.0,2.9,0.0,0.0,2018-09-09 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6784,2099,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,2018-09-09 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6785,2201,27.7,33,1.1,2000,9.9,1.21,0.0,0.0,2018-09-09 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6786,2368,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,2018-09-09 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6787,2033,24.1,56,2.5,2000,14.7,0.04,0.0,0.0,2018-09-09 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6788,1930,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,2018-09-09 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6789,1820,22.2,57,1.2,2000,13.2,0.0,0.0,0.0,2018-09-09 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6790,1291,21.8,54,1.6,2000,12.0,0.0,0.0,0.0,2018-09-09 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6791,941,21.2,56,2.5,2000,12.0,0.0,0.0,0.0,2018-09-09 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6792,792,20.7,57,1.8,2000,11.8,0.0,0.0,0.0,2018-09-10 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6793,487,20.5,58,1.7,2000,11.9,0.0,0.0,0.0,2018-09-10 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6794,332,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,2018-09-10 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6795,176,19.7,60,1.9,2000,11.7,0.0,0.0,0.0,2018-09-10 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6796,188,19.4,61,1.6,2000,11.6,0.0,0.0,0.0,2018-09-10 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6797,226,19.1,62,1.6,2000,11.6,0.0,0.0,0.0,2018-09-10 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6798,691,18.7,64,0.9,2000,11.7,0.0,0.0,0.0,2018-09-10 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6799,1463,18.9,63,1.8,2000,11.6,0.09,0.0,0.0,2018-09-10 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6800,2278,20.1,57,1.6,2000,11.3,0.73,0.0,0.0,2018-09-10 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6801,1125,22.3,52,1.9,2000,11.9,1.43,0.0,0.0,2018-09-10 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6802,862,24.0,47,1.6,1996,11.9,2.08,0.0,0.0,2018-09-10 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6803,934,25.3,44,1.2,1948,12.1,2.59,0.0,0.0,2018-09-10 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6804,1095,26.7,40,1.4,2000,11.9,2.92,0.0,0.0,2018-09-10 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6805,1057,27.1,38,1.7,2000,11.5,2.56,0.0,0.0,2018-09-10 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6806,1064,27.8,37,1.4,1983,11.7,2.67,0.0,0.0,2018-09-10 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6807,1249,27.6,38,1.4,2000,11.9,2.09,0.0,0.0,2018-09-10 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6808,1467,27.5,39,1.5,2000,12.3,1.46,0.0,0.0,2018-09-10 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6809,2147,26.6,40,1.4,2000,11.8,0.69,0.0,0.0,2018-09-10 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6810,3298,25.9,42,1.1,2000,11.9,0.48,0.0,0.0,2018-09-10 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6811,2518,24.4,47,2.0,2000,12.3,0.05,0.0,0.0,2018-09-10 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6812,2240,23.4,48,1.8,2000,11.7,0.0,0.0,0.0,2018-09-10 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6813,2090,22.5,48,1.4,2000,10.9,0.0,0.0,0.0,2018-09-10 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6814,1779,21.7,50,1.6,2000,10.8,0.0,0.0,0.0,2018-09-10 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6815,1223,20.8,51,1.7,2000,10.2,0.0,0.0,0.0,2018-09-10 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6816,910,20.1,52,1.5,2000,9.9,0.0,0.0,0.0,2018-09-11 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6817,662,19.5,52,1.3,2000,9.3,0.0,0.0,0.0,2018-09-11 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6818,435,18.9,52,1.1,2000,8.8,0.0,0.0,0.0,2018-09-11 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6819,261,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,2018-09-11 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6820,193,17.7,52,1.5,2000,7.7,0.0,0.0,0.0,2018-09-11 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6821,258,17.2,54,1.3,2000,7.7,0.0,0.0,0.0,2018-09-11 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6822,678,17.0,55,1.2,2000,7.8,0.0,0.0,0.0,2018-09-11 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6823,1556,16.9,55,1.4,2000,7.7,0.07,0.0,0.0,2018-09-11 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6824,2369,17.8,53,1.4,2000,8.0,0.51,0.0,0.0,2018-09-11 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6825,1234,19.8,49,1.9,2000,8.7,1.24,0.0,0.0,2018-09-11 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6826,922,21.9,43,1.1,2000,8.7,1.89,0.0,0.0,2018-09-11 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6827,1012,23.7,40,2.0,2000,9.2,2.6,0.0,0.0,2018-09-11 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6828,1192,24.5,40,1.3,1973,10.0,2.64,0.0,0.0,2018-09-11 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6829,1102,25.7,40,2.2,1997,11.0,2.98,0.0,0.0,2018-09-11 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6830,1115,25.8,37,1.5,1995,9.9,2.22,0.0,0.0,2018-09-11 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6831,1222,26.0,40,1.9,2000,11.3,1.53,0.0,0.0,2018-09-11 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6832,1527,25.5,44,1.4,2000,12.3,1.0,0.0,0.0,2018-09-11 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6833,2171,25.4,44,1.2,2000,12.2,0.84,0.0,0.0,2018-09-11 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6834,3222,24.7,45,0.7,2000,11.9,0.3,0.0,0.0,2018-09-11 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6835,2455,23.7,49,1.8,2000,12.3,0.03,0.0,0.0,2018-09-11 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6836,2072,22.9,48,1.2,2000,11.2,0.0,0.0,0.0,2018-09-11 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6837,2018,22.2,50,1.3,2000,11.2,0.0,0.0,0.0,2018-09-11 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6838,1868,21.6,52,1.9,2000,11.3,0.0,0.0,0.0,2018-09-11 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6839,1240,20.9,53,1.8,2000,10.9,0.0,0.0,0.0,2018-09-11 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6840,949,20.2,54,1.2,2000,10.5,0.0,0.0,0.0,2018-09-12 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6841,691,19.6,56,1.2,2000,10.5,0.0,0.0,0.0,2018-09-12 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6842,462,19.0,56,0.9,2000,10.0,0.0,0.0,0.0,2018-09-12 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6843,297,18.4,57,1.3,2000,9.7,0.0,0.0,0.0,2018-09-12 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6844,215,18.0,59,1.5,2000,9.8,0.0,0.0,0.0,2018-09-12 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6845,241,17.5,60,1.6,2000,9.6,0.0,0.0,0.0,2018-09-12 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6846,656,17.0,63,1.3,2000,9.8,0.0,0.0,0.0,2018-09-12 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6847,1551,16.8,61,1.3,2000,9.2,0.06,0.0,0.0,2018-09-12 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6848,2391,18.2,56,1.5,1994,9.2,0.62,0.0,0.0,2018-09-12 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6849,1234,20.8,48,1.1,2000,9.3,1.38,0.0,0.0,2018-09-12 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6850,923,22.7,45,1.5,2000,10.1,2.08,0.0,0.0,2018-09-12 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6851,1017,24.8,44,2.1,1955,11.7,2.55,0.0,0.0,2018-09-12 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6852,1165,26.3,44,1.2,1966,13.0,2.91,0.0,0.0,2018-09-12 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6853,1066,26.8,45,1.8,1984,13.8,2.6,0.0,0.0,2018-09-12 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6854,1087,26.9,45,1.6,2000,13.9,2.27,0.0,0.0,2018-09-12 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6855,1251,27.7,41,1.6,1969,13.2,1.98,0.0,0.0,2018-09-12 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6856,1494,27.8,42,1.7,1974,13.7,1.98,0.0,0.0,2018-09-12 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6857,2129,27.8,41,1.9,1999,13.3,1.27,0.0,0.0,2018-09-12 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6858,3256,27.0,44,1.4,2000,13.6,0.62,0.0,0.0,2018-09-12 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6859,2443,25.4,50,0.6,2000,14.2,0.07,0.0,0.0,2018-09-12 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6860,2146,24.0,56,0.5,1890,14.6,0.0,0.0,0.0,2018-09-12 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6861,2012,23.2,57,1.1,2000,14.2,0.0,0.0,0.0,2018-09-12 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6862,1824,22.6,60,1.0,2000,14.4,0.0,0.0,0.0,2018-09-12 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6863,1309,22.2,62,0.8,2000,14.5,0.0,0.0,0.0,2018-09-12 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6864,968,21.9,62,1.0,1822,14.2,0.0,0.0,0.0,2018-09-13 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6865,736,21.5,65,1.0,2000,14.6,0.0,0.0,0.0,2018-09-13 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6866,437,21.2,66,0.8,2000,14.5,0.0,0.0,0.0,2018-09-13 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6867,304,20.9,68,1.7,2000,14.7,0.0,0.0,0.0,2018-09-13 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6868,240,20.7,69,1.3,2000,14.8,0.0,0.0,0.0,2018-09-13 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6869,248,20.5,70,1.2,2000,14.8,0.0,0.0,0.0,2018-09-13 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6870,655,20.3,71,1.6,2000,14.8,0.0,0.0,0.0,2018-09-13 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6871,1448,20.5,69,1.4,2000,14.6,0.03,0.0,0.0,2018-09-13 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6872,2329,20.9,68,1.3,2000,14.7,0.18,0.0,0.0,2018-09-13 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6873,1322,21.8,64,1.6,2000,14.6,0.52,0.0,0.0,2018-09-13 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6874,915,22.7,61,0.9,2000,14.7,0.82,0.0,0.0,2018-09-13 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6875,972,23.5,61,1.2,2000,15.5,0.95,0.0,0.0,2018-09-13 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6876,1119,24.3,59,1.5,2000,15.7,1.12,0.0,0.0,2018-09-13 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6877,1014,25.1,56,2.0,1964,15.6,1.41,0.0,0.0,2018-09-13 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6878,1097,27.2,49,1.5,1945,15.5,2.54,0.0,0.0,2018-09-13 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6879,1200,27.8,49,1.4,1963,16.1,1.97,0.0,0.0,2018-09-13 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6880,1436,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,2018-09-13 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6881,2021,27.9,51,1.4,2000,16.8,1.19,0.0,0.0,2018-09-13 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6882,3146,26.7,56,1.8,2000,17.1,0.47,0.0,0.0,2018-09-13 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6883,2365,25.4,61,0.6,2000,17.3,0.03,0.0,0.0,2018-09-13 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6884,2003,24.6,62,0.9,2000,16.8,0.0,0.0,0.0,2018-09-13 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6885,2000,23.8,67,0.6,2000,17.2,0.0,0.0,0.0,2018-09-13 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6886,1713,22.8,70,1.0,2000,17.0,0.0,0.0,0.0,2018-09-13 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6887,1303,22.4,73,0.3,1980,17.3,0.0,0.0,0.0,2018-09-13 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6888,971,22.1,74,1.1,1962,17.2,0.0,0.0,0.0,2018-09-14 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6889,775,21.6,75,1.1,1671,16.9,0.0,0.0,0.0,2018-09-14 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6890,482,21.3,75,1.1,2000,16.6,0.0,0.0,0.0,2018-09-14 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6891,349,21.0,76,0.7,1995,16.6,0.0,0.0,0.0,2018-09-14 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6892,223,20.7,76,1.0,2000,16.3,0.0,0.0,0.0,2018-09-14 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6893,249,20.7,77,0.9,2000,16.5,0.0,0.0,0.0,2018-09-14 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6894,644,20.4,78,1.0,2000,16.4,0.0,0.0,0.0,2018-09-14 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6895,1456,20.5,76,1.3,2000,16.1,0.06,0.0,0.0,2018-09-14 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6896,2253,21.4,70,1.5,1986,15.6,0.38,0.0,0.0,2018-09-14 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6897,1201,22.3,69,1.3,2000,16.3,0.61,0.0,0.0,2018-09-14 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6898,936,23.3,65,1.4,1996,16.3,0.76,0.0,0.0,2018-09-14 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6899,982,24.0,64,1.3,2000,16.7,0.95,0.0,0.0,2018-09-14 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6900,1088,25.3,56,1.2,1960,15.8,1.35,0.0,0.0,2018-09-14 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6901,1155,26.4,57,1.2,2000,17.1,1.8,0.0,0.0,2018-09-14 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6902,1199,26.3,58,1.5,1986,17.3,1.37,0.0,0.0,2018-09-14 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6903,1347,26.6,55,1.8,2000,16.8,1.1,0.0,0.0,2018-09-14 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6904,1503,26.3,57,1.6,2000,17.0,0.72,0.0,0.0,2018-09-14 16:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6905,2059,25.9,56,1.7,2000,16.4,0.42,0.0,0.0,2018-09-14 17:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6906,2826,25.7,57,1.5,2000,16.5,0.24,0.0,0.0,2018-09-14 18:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6907,1996,25.3,60,1.2,2000,16.9,0.04,0.0,0.0,2018-09-14 19:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6908,1869,25.0,61,1.1,2000,16.9,0.0,0.0,0.0,2018-09-14 20:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6909,1259,24.7,61,1.6,2000,16.6,0.0,0.0,0.0,2018-09-14 21:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6910,567,24.0,73,2.1,1541,18.8,0.0,0.0,0.0,2018-09-14 22:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6911,810,22.3,87,1.1,1810,20.0,0.0,0.5,0.0,2018-09-14 23:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6912,906,21.8,83,1.5,2000,18.7,0.0,0.0,0.0,2018-09-15 00:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6913,881,21.8,79,1.4,2000,17.9,0.0,0.0,0.0,2018-09-15 01:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6914,580,21.7,78,1.0,2000,17.6,0.0,0.0,0.0,2018-09-15 02:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6915,302,21.6,80,1.2,2000,17.9,0.0,0.0,0.0,2018-09-15 03:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6916,234,21.2,83,0.6,2000,18.1,0.0,0.1,0.0,2018-09-15 04:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6917,169,21.1,82,0.8,2000,17.8,0.0,0.0,0.0,2018-09-15 05:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6918,272,21.0,84,0.9,2000,18.1,0.0,0.1,0.0,2018-09-15 06:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6919,453,21.2,84,0.3,2000,18.3,0.05,0.0,0.0,2018-09-15 07:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6920,829,21.7,78,0.3,2000,17.6,0.21,0.0,0.0,2018-09-15 08:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6921,934,22.7,72,1.2,2000,17.3,0.59,0.0,0.0,2018-09-15 09:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6922,1017,24.4,65,1.6,1972,17.3,1.42,0.0,0.0,2018-09-15 10:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6923,1212,25.2,64,1.2,1938,17.8,1.31,0.0,0.0,2018-09-15 11:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6924,1284,25.4,63,0.9,2000,17.8,1.01,0.0,0.0,2018-09-15 12:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6925,1465,25.8,65,1.0,1996,18.7,1.12,0.0,0.0,2018-09-15 13:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6926,1474,25.7,67,1.2,2000,19.1,0.9,0.0,0.0,2018-09-15 14:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6927,1077,25.2,71,0.2,2000,19.5,0.41,0.0,0.0,2018-09-15 15:00:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
