Time,Rented Bike Count,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Â°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),FunctioningDay0,FunctioningDay1,Holiday0,Holiday1,Season0,Season1,Season2,Season3
2018-08-20 19:00:00,2162,30.8,55,1.9,1170,20.7,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 20:00:00,1999,29.8,61,3.4,1525,21.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 21:00:00,1971,29.3,63,3.1,1677,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 22:00:00,1630,29.0,63,4.2,1776,21.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 23:00:00,1241,28.5,62,4.9,1882,20.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 00:00:00,898,28.3,59,3.7,1945,19.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 01:00:00,690,28.0,61,3.9,1890,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 02:00:00,376,27.6,60,4.3,1854,19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 03:00:00,173,26.8,62,4.5,1742,18.9,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 04:00:00,49,25.3,70,6.9,925,19.4,0.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 05:00:00,57,23.8,86,3.6,420,21.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 06:00:00,73,23.8,89,3.3,882,21.8,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 07:00:00,608,23.4,94,2.4,1773,22.3,0.02,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 08:00:00,1530,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 09:00:00,876,24.4,82,3.0,1847,21.1,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 10:00:00,402,24.8,82,3.2,1732,21.5,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 11:00:00,681,24.7,85,2.3,1438,22.0,0.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 12:00:00,848,25.7,74,3.4,1951,20.7,1.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 13:00:00,827,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 14:00:00,788,28.5,58,2.6,1965,19.4,1.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 15:00:00,957,29.5,57,2.0,2000,20.0,2.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 16:00:00,1112,30.4,53,2.0,1990,19.7,1.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 17:00:00,1663,30.8,52,2.3,1953,19.8,1.49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 18:00:00,2830,30.3,56,1.7,2000,20.5,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 19:00:00,2364,29.2,62,1.7,2000,21.1,0.31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 20:00:00,2169,27.7,69,1.6,1992,21.4,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 21:00:00,2057,26.8,72,0.4,1985,21.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 22:00:00,1828,26.1,76,1.2,1867,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-21 23:00:00,1277,25.6,75,0.1,1892,20.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 00:00:00,1025,25.1,79,0.5,1891,21.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 01:00:00,782,24.6,79,0.6,1884,20.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 02:00:00,512,24.2,79,0.6,1882,20.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 03:00:00,346,24.1,80,0.8,1920,20.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 04:00:00,214,23.6,81,0.8,1943,20.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 05:00:00,289,23.4,82,0.4,2000,20.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 06:00:00,655,23.7,78,0.3,2000,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 07:00:00,1330,24.3,74,0.6,1999,19.3,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 08:00:00,1990,25.7,66,0.9,1976,18.8,0.64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 09:00:00,1015,28.0,56,1.5,1982,18.3,1.57,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 10:00:00,700,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 11:00:00,710,32.1,49,1.6,1874,20.0,2.63,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 12:00:00,784,33.9,45,1.4,1923,20.2,2.95,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 13:00:00,727,35.3,41,2.1,1925,20.0,3.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 14:00:00,760,36.2,36,1.5,1985,18.7,2.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 15:00:00,842,36.8,36,1.0,2000,19.2,2.46,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 16:00:00,993,37.4,35,1.3,2000,19.3,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 17:00:00,1495,36.4,39,1.2,2000,20.2,1.15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 18:00:00,2528,35.4,40,1.0,2000,19.7,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 19:00:00,2087,35.2,41,0.5,2000,19.9,0.31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 20:00:00,1808,33.2,51,1.0,2000,21.6,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 21:00:00,1807,33.1,46,2.7,2000,19.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 22:00:00,1556,32.1,47,2.0,2000,19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-22 23:00:00,1117,31.2,50,1.8,2000,19.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 00:00:00,908,30.7,52,1.3,2000,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 01:00:00,745,30.1,54,0.8,2000,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 02:00:00,492,29.8,53,1.4,2000,19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 03:00:00,304,29.7,52,1.4,2000,18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 04:00:00,168,29.3,54,1.0,2000,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 05:00:00,185,28.5,57,0.9,2000,19.1,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 06:00:00,492,28.3,55,1.5,2000,18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 07:00:00,720,28.3,55,1.1,2000,18.3,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 08:00:00,1678,28.1,58,1.3,2000,19.0,0.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 09:00:00,924,29.3,54,1.5,2000,19.0,0.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 10:00:00,551,30.2,52,1.8,2000,19.2,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 11:00:00,711,29.9,57,1.7,1992,20.4,0.88,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 12:00:00,769,31.9,49,1.9,2000,19.8,1.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 13:00:00,584,31.0,53,1.9,2000,20.2,0.79,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 14:00:00,740,30.5,59,2.0,2000,21.5,0.84,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 15:00:00,837,32.0,53,2.1,1992,21.2,1.57,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 16:00:00,944,31.7,56,1.9,2000,21.8,0.92,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 17:00:00,1249,30.8,59,2.2,2000,21.8,0.41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 18:00:00,1447,30.6,55,2.3,2000,20.5,0.11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 19:00:00,582,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 20:00:00,257,29.2,62,2.1,1952,21.1,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 21:00:00,189,27.8,72,2.0,2000,22.2,0.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 22:00:00,215,26.6,84,1.7,1815,23.6,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-23 23:00:00,267,26.1,84,1.9,1801,23.1,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 00:00:00,238,25.7,83,2.0,2000,22.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 01:00:00,208,25.7,80,2.0,2000,21.9,0.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 02:00:00,83,25.4,85,2.0,1453,22.6,0.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 03:00:00,62,24.8,87,2.2,1286,22.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 04:00:00,30,24.5,88,2.0,1433,22.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 05:00:00,45,24.6,88,1.5,1967,22.4,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 06:00:00,173,24.9,88,1.1,2000,22.7,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 07:00:00,400,24.2,88,2.3,2000,22.0,0.05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 08:00:00,578,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 09:00:00,484,24.8,85,1.7,2000,22.0,0.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 10:00:00,286,26.0,77,2.2,2000,21.6,0.61,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 11:00:00,415,26.2,76,2.6,1995,21.6,0.88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 12:00:00,355,25.8,81,3.2,1828,22.2,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 13:00:00,274,25.8,78,2.8,2000,21.6,0.95,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 14:00:00,152,24.4,93,2.9,250,23.1,0.26,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 15:00:00,405,24.0,94,3.1,1188,22.9,0.41,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 16:00:00,455,24.6,85,2.7,1973,21.9,0.55,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 17:00:00,403,24.1,89,1.9,2000,22.1,0.58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 18:00:00,916,23.8,95,2.7,1938,22.9,0.11,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 19:00:00,948,23.6,86,3.0,1275,21.1,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 20:00:00,1162,23.5,81,3.5,2000,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 21:00:00,1300,23.5,79,3.6,2000,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 22:00:00,1202,23.5,79,2.9,1860,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-24 23:00:00,1084,23.4,79,2.7,1990,19.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 00:00:00,980,23.2,81,2.4,1976,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 01:00:00,886,23.0,82,2.1,1922,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 02:00:00,708,22.9,82,2.1,1829,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 03:00:00,456,23.1,80,2.0,1849,19.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 04:00:00,306,23.2,79,1.8,1941,19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 05:00:00,232,23.3,79,1.7,1592,19.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 06:00:00,318,23.5,79,2.0,1439,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 07:00:00,490,23.7,76,1.9,1281,19.2,0.08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 08:00:00,721,24.1,78,2.0,1133,20.0,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 09:00:00,808,25.3,72,2.4,1220,19.8,1.08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 10:00:00,858,26.3,67,3.2,1673,19.6,1.48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 11:00:00,916,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 12:00:00,1070,27.9,55,2.9,1922,18.0,1.49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 13:00:00,1231,28.6,54,2.9,1925,18.3,1.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 14:00:00,1261,29.2,52,3.1,1735,18.3,2.68,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 15:00:00,1516,28.1,53,4.5,1953,17.6,1.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 16:00:00,1592,27.2,58,3.7,1987,18.2,0.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 17:00:00,1797,26.9,60,2.8,2000,18.4,0.77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 18:00:00,2080,27.1,56,3.0,1987,17.5,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 19:00:00,2043,25.8,62,3.3,2000,17.9,0.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 20:00:00,2022,24.6,65,2.9,2000,17.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 21:00:00,1937,23.9,71,2.3,2000,18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 22:00:00,1717,23.4,75,1.6,2000,18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-25 23:00:00,1357,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 00:00:00,1163,22.8,78,1.5,2000,18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 01:00:00,769,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 02:00:00,600,22.1,84,0.6,2000,19.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 03:00:00,426,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 04:00:00,290,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 05:00:00,188,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 06:00:00,243,20.4,88,0.6,1064,18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 07:00:00,381,20.7,85,0.5,1052,18.0,0.11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 08:00:00,566,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 09:00:00,725,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 10:00:00,681,26.3,53,1.6,2000,15.9,2.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 11:00:00,791,28.0,46,1.7,1990,15.2,2.73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 12:00:00,1070,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 13:00:00,657,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 14:00:00,417,25.8,69,3.6,1309,19.6,0.56,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 15:00:00,782,24.3,64,1.8,1931,17.0,0.59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 16:00:00,1025,23.5,56,2.3,2000,14.2,0.5,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 17:00:00,1399,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 18:00:00,1479,23.4,67,0.6,2000,16.9,0.36,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 19:00:00,1596,22.7,69,1.9,2000,16.7,0.08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 20:00:00,1674,22.4,64,0.8,2000,15.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 21:00:00,1276,22.5,65,1.1,2000,15.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 22:00:00,764,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-26 23:00:00,348,20.8,84,0.9,1078,17.9,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 00:00:00,325,20.5,85,1.0,2000,17.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 01:00:00,61,20.5,89,0.5,235,18.6,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 02:00:00,44,20.3,97,0.7,315,19.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 03:00:00,22,20.3,97,0.4,200,19.8,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 04:00:00,27,20.5,97,0.1,257,20.0,0.0,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 05:00:00,38,20.5,97,0.4,384,20.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 06:00:00,47,20.6,98,0.7,626,20.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 07:00:00,103,20.8,98,0.5,299,20.4,0.02,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 08:00:00,328,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 09:00:00,75,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 10:00:00,104,21.7,97,1.0,1249,21.1,0.29,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 11:00:00,148,22.0,96,1.6,602,21.3,0.36,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 12:00:00,137,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 13:00:00,149,22.9,92,1.2,459,21.5,1.09,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 14:00:00,231,23.3,89,1.5,1435,21.3,1.23,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 15:00:00,580,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 16:00:00,886,24.7,85,1.2,1143,22.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 17:00:00,1356,24.9,82,0.9,2000,21.6,0.67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 18:00:00,2153,24.8,83,0.8,1947,21.7,0.26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 19:00:00,1615,24.7,83,0.4,2000,21.6,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 20:00:00,1560,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 21:00:00,1762,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 22:00:00,1571,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-27 23:00:00,1113,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 00:00:00,870,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 01:00:00,653,23.1,94,0.6,2000,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 02:00:00,482,23.2,88,0.6,2000,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 03:00:00,281,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 04:00:00,200,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 05:00:00,218,22.5,96,0.3,1605,21.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 06:00:00,581,22.5,90,0.6,1149,20.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-28 07:00:00,1182,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
